Age,Income,Spending_Score
31,24585.460844144145,45
53,25918.941656044655,84
25,42121.37132855154,72
52,74001.66154396725,58
36,75228.38584808396,92
47,47849.947171865846,19
31,59430.16944680321,16
37,37674.02729824331,75
66,39528.95425187264,8
42,71597.33678023091,33
57,80953.68122216794,74
41,50463.62351139715,18
31,92700.30241661606,35
43,79312.1069757222,43
55,91834.51704511102,50
40,53981.23861810163,3
39,90413.7249126529,91
65,103590.8527995155,59
36,51749.64933287961,28
63,56916.61923263828,46
68,41045.62995187202,64
20,37115.69807678345,70
59,37348.9731746741,47
36,43770.67736425415,14
26,65494.759579711426,7
45,44616.00921157297,74
37,64883.251091737366,79
62,65296.903023899045,31
24,50597.512122512424,93
31,58747.257908613894,81
26,49441.75214627374,51
36,53785.204534470955,29
64,43822.7405107157,15
69,61682.09379565633,90
31,47989.082690803334,76
55,36678.68248124409,25
53,71868.57777697075,61
57,72545.82402570927,41
34,82233.97071288215,69
47,39512.05250791643,4
26,50381.45386578026,57
50,64609.908101794455,31
69,49959.202463754795,3
42,71418.23967615643,67
31,69958.65774967872,90
28,69585.90712382132,50
52,89193.34466608528,17
58,72881.54148916899,60
31,63077.822229628524,74
47,56129.290268069264,66
58,57522.71783646368,88
21,38715.79692319853,75
21,24685.796260999574,24
45,69275.12255462128,99
25,84472.65875126132,87
19,53397.70153394526,32
58,91741.88318065194,87
63,56469.751338370595,98
39,20924.56037773982,19
58,78364.98507459206,66
33,50414.235255237094,60
46,80175.57355040028,66
66,34449.4503213672,15
65,68240.883242953,85
47,43990.77832911375,35
29,64028.09733124711,69
52,75332.13389150712,27
28,70688.0200258777,88
63,61387.35666060185,7
67,32430.817875755543,6
38,74606.88361103531,33
38,80628.608759912,58
22,39140.05951686915,49
65,42079.41571388001,292
37,81471.14716065823,42
54,55831.16874861468,94
20,42597.73325188836,72
61,,40
50,47229.51224091163,46
26,63220.84262811962,71
26,51735.86658307304,70
21,53449.78359838911,68
52,82207.94767714903,1
34,10629.506397499863,79
51,71095.01508870488,95
41,78909.01556532987,89
49,47560.117176446896,97
18,78755.307087263,52
25,40819.52066318352,35
62,46800.32908672745,69
40,44496.6591281793,5
64,79025.84327205169,17
57,25101.046266643338,53
29,92802.94452051149,52
29,53901.22867772222,14
63,72298.24308314711,29
64,70574.15842727461,8
32,63024.635764130384,98
58,47986.27877044881,1
36,84847.45125855708,29
43,49702.974685577916,36
69,45375.02684558191,51
46,77554.20567047066,37
39,62914.9923907374,93
57,87156.43150232402,69
38,58746.658170890005,53
68,46982.49254608507,96
55,65494.869460477974,52
37,51047.65687825193,88
46,47561.54977388589,83
68,76637.76387311748,12
21,96631.10134550056,52
24,55070.76416163019,1
45,40505.17627428139,7
45,56930.873002003624,17
21,70296.02459791847,98
39,65149.59056954941,43
29,,71
62,73301.796765514,17
20,37931.81063780182,59
39,50133.632987184494,3
61,32383.31760049349,29
19,82893.58691260376,22
41,20162.25469457198,38
51,34333.353387553754,54
44,49763.95067989654,93
58,71278.34806209634,50
18,49566.93172588697,69
25,52695.41172571016,30
40,53089.442534546,23
55,63455.65244716492,85
23,35589.769294599966,90
39,41056.45903903906,47
42,93618.47397591782,21
35,68047.98194394023,20
34,75215.6434370569,23
29,61160.57062910433,68
23,57194.3950351452,21
43,69142.61892190561,21
44,74552.27367352266,1
25,76921.51349383438,15
36,57468.808803613196,17
59,79107.53112556643,51
18,10675.66422340757,63
46,77845.74019450243,14
62,51461.88086512396,59
66,71067.64892603394,83
52,47013.44548608273,50
57,33466.109398444445,34
31,66794.08062633335,6
52,29969.389533576013,49
65,52006.45143554586,6
62,43751.40617791695,69
37,56499.34923413047,7
66,75944.18239194545,97
30,50203.09429091018,77
55,,51
66,74786.92076454176,1
63,47854.89898412426,13
66,48144.92942561795,43
25,87386.57804400421,27
60,58412.22720444186,71
37,70182.7758626375,3
50,70031.22184718448,58
43,36040.24787844044,89
56,44782.4824765601,97
38,67506.9472708004,17
66,18653.70226552713,45
59,55774.0476592315,78
60,42694.32255214435,58
58,82210.12283953307,56
26,66922.30906309899,54
41,83824.92594781354,87
54,59217.507328932945,88
66,57722.21614465955,29
58,53901.4096184087,54
34,49938.612008898155,27
41,113693.1267811197,45
38,76143.39031586444,87
68,38676.22908126435,31
56,112786.17738324357,36
58,51900.40129995454,81
56,66423.04000353711,61
30,78791.94743743731,37
28,29240.921458549983,67
63,43453.46396701802,36
36,92963.2964914138,5
28,55503.42673327209,46
30,79973.40233521744,79
63,50930.63118707309,52
62,58098.80789026317,49
18,95705.13732153,6
57,68750.24484596046,10
61,53103.04466138003,96
36,46332.73078394304,23
29,48162.49215173593,17
25,84831.20061474183,84
25,75309.9661727784,44
62,37026.46735852817,41
29,61743.57113741407,15
65,58663.67056387989,44
50,66321.85539136588,58
62,47928.5776171726,86
43,81956.11223298847,50
56,59973.2144542795,52
45,67468.73035170819,70
22,44306.195517713684,68
25,45313.73724658876,63
42,113150.222185338,58
44,96001.59904853365,23
63,58606.37674234177,44
40,90660.07901453879,83
47,84254.75028524859,95
62,47495.77941901721,44
64,45501.3359719573,52
40,73373.53250702634,67
66,65201.212762256444,28
64,51959.90767322559,67
37,74424.53087497475,78
35,,18
35,62300.03055704915,27
19,35221.52692874488,51
21,35880.17312949874,60
47,45864.70420695187,74
50,67265.74552687976,49
53,46495.25982230739,15
35,35637.827840992366,83
54,69544.98405353894,73
36,89854.94088882073,68
64,72777.00868404025,15
45,96035.97449187293,51
57,88183.56787205176,48
37,50251.43574980129,72
66,72643.19638728221,1
50,58167.38412889686,7
29,81241.99562396118,53
68,58163.76885472859,31
32,44226.06981581467,18
58,87468.11884700508,12
56,66355.91101446739,48
19,46729.40657381537,30
46,50025.473998523536,97
58,46601.587111230314,7
27,39965.051345805674,92
19,50449.69315512899,3
68,,63
28,61281.213403723596,6
30,51235.66127235682,95
27,,15
31,19787.330522407217,71
35,66122.71830311422,43
68,57144.814903648126,94
26,40596.37540407039,91
56,67289.08691575435,81
45,55605.0357527769,18
20,84941.46932427787,22
37,77361.30484822932,61
23,98122.61472747971,61
44,50333.64138972015,53
19,87931.08979495031,26
46,36682.90463969158,91
55,57787.270014488415,40
20,50695.058947314574,88
33,72048.90825818818,8
47,71565.51596487104,21
57,41987.608135440576,93
19,73163.84347968834,43
34,52390.218343122164,21
58,43664.05280096612,3
29,59764.372757153455,31
52,30463.11677274964,27
60,78626.12699977544,27
18,58887.58379116559,73
62,59325.08756403919,57
32,58256.66745826986,97
43,92937.00173383567,33
54,90377.55377659641,90
38,87015.22186798374,92
66,58299.16711482324,44
48,37687.50175020125,43
42,59680.41114232172,31
40,66288.00841454364,65
41,76252.20607786556,84
55,66223.65482200487,76
45,39470.11447620827,17
38,49291.69059319561,15
60,47477.269375021555,34
35,70781.06100811642,80
53,,4
52,73892.63776161741,72
62,66020.71709344706,98
26,18816.009804627116,89
55,25482.806434503822,79
47,57196.24737320716,28
61,61961.55840932785,73
51,85073.31174305957,2
49,61555.90295990063,17
20,40481.01338280706,58
20,73243.29615554737,74
45,59654.966142715144,9
61,51958.9042893193,31
32,27708.011840597806,66
58,61703.740162224654,88
40,64576.35821958921,62
57,40077.07391787901,19
28,74887.1557641255,81
65,73095.93597301966,74
49,60978.25164785951,55
53,60234.45715884082,28
50,78920.75493328497,92
41,67350.60737562063,50
56,45954.89102103279,65
51,56047.03432799704,3
45,71136.98803872158,79
54,19353.581513358797,52
24,41369.47902420743,10
21,73642.75332677951,21
54,84177.55208432226,37
18,80420.97480536025,15
18,77865.86624495561,87
64,62594.87725342882,78
37,39421.93180624621,79
36,56067.53230853531,74
46,20134.618987616304,9
27,86013.12172421506,44
35,43657.74395051382,39
45,49333.084799535936,5
52,81172.38105281154,25
60,27707.460857809117,56
64,36211.94751949137,90
48,65359.42687650269,64
44,70407.60830134957,72
28,58565.98409651681,86
66,59218.337741281845,52
66,85367.5590778889,89
55,72726.36890121302,76
22,70023.39869055091,9
25,75512.92985587486,10
51,53988.19450622764,10
65,103463.31328286041,73
69,13849.36963335034,62
29,89158.42048237563,90
55,78042.15037486219,99
18,64965.76503101709,91
48,61600.57915204223,60
21,56888.93405725787,95
66,82068.87175926818,19
62,59202.71052000232,38
67,45442.30520953826,6
22,78039.65770643365,15
47,,93
41,21456.617538424936,47
20,107141.83661540638,45
28,39265.37404940717,5
62,40794.034469692946,78
21,35102.20561014775,53
43,60016.9810492925,66
44,34405.634300627324,62
63,36834.79872298229,23
60,46228.999048327656,44
44,62769.11350388679,52
59,64697.07197935022,46
68,84823.94558820169,19
67,,88
23,80492.22628195207,84
32,54767.65657868549,47
47,23176.364440068246,91
59,22733.712033920114,52
54,80354.59752219626,24
54,76875.0894341474,17
59,47665.91075111907,89
54,31185.274974051168,46
52,39056.97953661817,64
40,63493.886043990555,95
23,63531.21999709874,28
21,80850.62546253999,278
35,50992.91085585008,64
26,55119.27942996715,28
66,82506.42611932878,86
46,17498.101972247307,56
30,66349.05893834052,59
64,53315.424427361286,5
69,74255.19557907486,54
34,70252.13205722685,44
62,46073.80711220669,42
49,49853.30287042036,72
65,13960.49148904637,92
39,74999.82996523641,57
21,,47
22,87970.24710903426,76
54,52011.999276789065,25
58,78286.71195296051,44
66,38601.47908871721,15
30,5904.2040428206965,51
51,58109.72119264465,53
62,48666.364898939486,34
39,38983.5714843056,77
40,77962.10786973234,8
68,84164.93347087115,77
20,62108.425587317215,70
59,56349.618607636694,96
51,61254.16747805045,21
49,46941.475121973446,7
62,71251.91896856805,90
68,29212.56027677122,79
66,38538.437431396145,56
38,44174.77697386396,49
63,70827.10861963058,42
61,53950.202859135126,23
38,87207.80789406145,52
61,76066.19512757017,79
28,43978.13648875309,53
56,72669.31580797241,16
21,51835.85943695963,96
68,69463.60990047926,37
18,77035.44327185946,18
45,82294.29203625434,20
41,64040.43139675834,46
52,92002.47372960436,2
30,68826.28712122544,87
64,62701.04318915262,94
51,53949.712246801275,63
28,47373.81959623265,3
53,68397.67452123412,46
68,62015.15273959968,49
34,65216.512012687796,1
52,69614.91655112583,22
35,65132.02956286097,93
57,100265.90813855702,14
39,49440.70231643724,92
41,68645.86688239413,85
36,55446.135683025175,45
54,10770.55772849518,96
56,56130.5435426311,6
38,41270.058881629186,65
25,58663.55082319172,21
45,59471.9495733659,4
22,67707.15775878675,3
34,49396.41249367662,30
54,51898.14168526119,31
53,74013.87305619898,34
36,43818.82941037755,83
44,23230.940185814157,20
51,63140.62713852963,87
28,81416.97495136489,54
62,73783.60951293772,25
64,63509.683910606065,15
29,85012.90686697557,38
38,81640.34478329832,23
28,53381.70944541879,52
56,64950.434566741395,66
45,65809.20445272881,57
22,58264.98742514861,57
34,82684.95141747757,79
37,56957.191332064576,52
58,49994.42217990008,35
63,8169.174852496915,74
29,44033.92235252577,14
23,33691.64182393136,91
34,59192.07697467129,14
68,34926.214990744906,99
36,72173.69483337803,33
43,82168.75216428077,52
65,59376.8648282376,1
61,40319.645674725165,34
61,65728.00752363067,19
69,97869.50116176056,24
49,91649.61258649122,4
23,,36
53,31136.375530635236,77
55,26009.271204001037,58
28,37260.41092499357,32
50,65031.8493753726,9
41,48866.1144966015,80
40,43226.59928230781,67
32,80782.19535032904,20
44,70601.86238175254,74
28,25905.947456923765,62
68,79634.4934841927,58
67,70120.69444924078,22
34,70565.26516060745,67
68,48590.519521388625,75
31,56253.916404102194,89
44,20545.56943605766,48
35,77339.7334506925,8
45,40021.45977397369,73
68,42587.41937812112,15
64,42317.17411280566,32
64,96008.02233807638,53
21,46625.918704754265,67
24,78845.20547087445,4
62,59520.15790234436,30
52,43417.80573129041,13
65,39791.998934406045,21
26,47422.878250320166,41
25,58510.77186448252,19
69,72034.74212776349,48
62,50580.16641019168,86
34,49831.76516439361,63
34,42376.897101958515,20
66,36119.157170795545,64
50,34446.179604954756,37
49,79760.57835879202,31
25,49423.21830758256,74
36,51194.48200888468,18
55,46667.748340382954,20
20,53662.87420144753,82
22,67421.48348646869,11
30,50262.383576607564,86
64,63614.79774861142,44
63,88364.16978995281,82
48,43606.719676255874,64
33,51210.63460019582,34
67,72821.20538823618,87
49,89945.92334363851,65
39,35153.79444247598,55
46,25983.919503043355,74
39,59987.87298255417,1
60,57922.46206056391,38
20,74003.38592332197,9
27,70951.20693242027,95
59,59320.73548251454,71
38,80984.29706733582,17
33,46379.6469029468,99
29,64231.6158415351,52
19,35685.855423713605,18
58,59157.43447649364,63
41,30777.36722919937,33
52,37683.12906047399,4
47,94189.0367497984,87
47,23509.24864288859,75
64,55666.9660917048,52
52,76544.30245449336,9
36,104427.11163378856,64
67,63541.50083532096,30
25,64684.40252125385,8
43,60793.70763495498,5
66,81144.68809368325,76
57,68634.07130475798,63
24,48498.2442641423,1
47,82310.23382857454,15
24,50756.185683043455,89
20,28030.077598320015,82
18,28093.50917128844,38
53,55978.637071506346,42
42,62060.83131542777,46
54,79112.58546097479,53
18,72816.32823562203,26
32,61597.01890412688,61
54,80230.20982864703,67
30,60254.75813261902,54
57,34190.279344401046,22
25,29830.95356044886,26
22,85573.75415211316,83
26,15095.404171958762,60
18,55985.18688581663,39
53,119635.86987510048,36
52,69184.66888620998,21
19,55829.14359042267,41
57,26310.768666936412,48
40,92347.41136266431,26
26,84276.55741388914,63
51,73695.93824676794,77
63,59988.80534046371,36
31,71440.24493882754,24
21,57027.57882792295,90
47,40534.78179031337,21
48,79126.69863009626,18
55,58986.8268683558,15
28,,79
52,57577.53518880468,6
25,69236.38764093688,43
20,59710.145386845004,31
31,58149.00295820917,28
30,60599.79190955041,8
62,119217.39380926092,29
49,76048.13971963874,21
51,111721.15833799045,81
62,59837.95171983634,88
36,53818.84061270959,58
55,38516.05883249048,325
33,92064.6239324512,50
19,41896.30185701788,31
57,96191.2151477338,47
34,39676.233384594045,34
51,77733.19737264854,2
59,28179.850330527082,67
33,51160.88596818672,94
55,60441.630588926484,72
19,48050.179685930256,52
19,56613.4679633208,7
43,56709.09788842277,76
30,76138.67100060127,19
64,18264.964220265174,90
48,48741.60543943872,92
51,,15
56,71249.5984663319,78
20,85425.72524254027,48
25,75175.7870954537,309
40,38329.69785980378,3
31,73217.94342239153,50
44,62003.85600185525,93
46,105361.22663585981,54
56,76043.2916498882,6
56,70467.34815355201,49
18,73388.48526682622,23
34,69376.91083333247,92
58,68836.02255492145,78
47,54674.13261206163,78
30,70709.45774040002,20
38,78969.33360545391,77
36,81206.56138064171,91
36,78782.33639207027,60
42,90161.27292304144,99
39,82457.8424660785,45
48,72570.3582820154,61
34,37126.78400672596,56
40,37134.63354341831,2
49,55037.31193477298,45
27,60935.07372095437,40
27,87960.03062406524,24
53,4405.862284089264,29
25,39335.87474513809,67
69,56115.58171070327,68
37,40062.847427346234,66
49,44037.853232594716,84
67,50016.75808229128,54
31,41083.48271851463,53
67,44551.51345169047,79
45,87264.65127388905,49
63,72286.36680323958,32
69,,61
41,59317.544850840895,42
32,80222.10425343522,1
39,76955.96635945569,63
47,71970.75828880722,35
21,46916.718897157785,51
30,51159.25703220249,71
40,81162.60197464738,45
25,49665.3251709809,77
35,34229.51727471089,65
29,49279.63850472044,14
48,91188.11364438238,93
31,49299.266712168064,3
51,66553.09583973385,24
35,47686.24149257104,65
51,75268.51108970732,48
28,70735.98381406046,10
58,30176.30517669275,13
29,65360.6397417196,73
66,26348.262254028654,14
32,48918.644051421805,10
48,59771.32166735245,40
66,96937.31830924994,23
46,66358.24930198354,99
43,44658.27825473915,55
35,53655.79794966799,63
49,78483.93548885008,71
39,44929.66316520066,42
55,81939.56996002981,284
34,49538.97443905209,66
40,41693.61688975764,79
41,50179.940781944584,73
67,27674.31191823861,47
25,16548.460376980773,81
58,58349.29221358282,52
23,58654.04243312881,18
22,65129.23569073333,79
61,58250.51630548855,18
46,106585.06248211645,24
45,63368.18686545394,23
28,32470.7428776679,12
18,37601.70288594833,23
60,60006.093386974564,21
36,51291.467648830585,64
26,35430.402056730716,90
44,58823.038347342736,72
51,59115.51541235316,94
61,91913.8746699343,34
21,41678.20585755809,2
53,51645.443881836545,69
35,91852.32778191264,31
32,66571.72415861218,97
68,41560.905449612364,68
30,,70
36,35716.824899306775,87
66,61545.4525534732,19
23,80623.19969671342,72
65,92618.0255126465,13
29,30274.36538130446,65
68,77382.3447396666,6
54,,71
34,54761.39270326505,27
40,51653.23920241368,79
43,21581.36328210571,52
46,72759.97258136491,98
50,33622.86448313302,87
44,45036.08369884583,48
42,68359.69269106592,88
27,,79
64,33584.121143706005,99
40,84373.2531828708,68
38,62441.17759145459,44
38,46755.97265751254,17
60,62519.923086070194,95
30,73389.52675019472,38
54,82495.35782475353,10
50,37751.29649280422,54
41,39503.23674175644,91
61,72166.86597357455,6
28,72808.25137000202,6
34,33120.62036459767,52
21,,15
64,56125.05398277092,68
42,60471.52488861023,57
47,61038.59754609063,56
26,32813.523866351214,7
38,60836.555410069755,51
37,45652.58610259115,58
36,36673.64746819341,64
36,59780.07903177262,26
29,57740.127406246356,58
54,76033.86476511954,31
59,42780.632654730885,66
34,64703.40873957161,92
54,28626.496231428187,13
65,54502.886455749525,18
56,69273.55669991311,94
45,70960.42454238262,75
58,71096.67591937285,13
52,76087.51594500664,24
64,51084.203322950794,57
65,69914.50876845929,29
35,97374.89525083243,56
31,50657.34700788342,54
52,87603.96031796063,5
61,77529.45911083404,35
58,54673.531353143044,19
24,56342.489976447796,55
58,62368.04719334439,77
30,76403.29988063201,69
35,68052.69263067027,44
54,50500.04805563635,78
30,18358.93996475744,38
53,73443.47917837638,62
48,21350.04549912615,22
19,32680.405860998093,73
33,51950.45610596641,40
26,35718.4280066192,26
26,66350.56855606983,5
55,54076.23600765475,93
28,75704.61960844911,54
39,27845.64933558652,86
50,46762.04567626404,49
53,60083.98754658458,3
62,60854.562610119116,92
40,73880.72810953444,38
62,41708.228392129124,14
62,50639.79429994001,47
51,70146.99321760739,14
26,16028.78521285978,75
41,67698.70503784585,73
25,75278.97231389844,38
24,33326.7855464352,64
53,53699.54103429974,44
35,89853.19633014294,70
20,73196.56595462296,65
45,68939.44545941733,25
23,79819.18630248973,16
61,96090.90235225006,15
61,60370.681396367436,98
38,51856.21991555951,81
45,79770.76821947863,3
57,56250.9372810098,67
18,41439.62683962114,37
53,49198.67494025514,81
38,66246.59164116762,55
60,51008.08395178238,38
52,52500.49505144173,63
30,39453.68370709592,1
66,88707.33032405624,71
27,53147.465606250575,90
61,45769.780587695204,19
64,47897.54386788773,52
27,76050.51949924289,30
63,71463.97157006325,55
30,49962.90591714255,14
54,60646.2607595084,13
55,65534.0884770497,84
41,45918.38614988789,90
19,29187.544252200143,27
39,70300.7483886249,89
34,47025.31672003449,9
53,68806.96700767838,41
31,66420.53284495087,48
27,61115.84602511023,12
52,51477.457024206626,10
42,47321.43554968362,6
20,37231.65189927552,34
64,47705.040912218225,52
55,71376.30023100376,41
34,87956.51484247987,83
29,85021.98684484637,6
69,62908.460323497595,2
41,,15
46,53863.64744278439,17
60,34179.06634969859,16
42,98417.48838420551,28
53,70656.1657291354,85
43,29307.384989201597,72
55,91180.97157274724,10
18,45131.55029782432,10
37,49482.354845497335,10
45,80427.6627816641,73
33,87234.1422731339,28
64,39985.21943117473,24
34,89419.81524053558,19
57,77484.73592818882,420
45,44005.023761227174,68
29,55081.87471432991,56
44,90322.71793147115,67
59,28788.767947834127,42
64,87614.28751784438,12
47,76928.1425567305,18
58,70182.81524541399,23
51,62633.91377142015,84
54,99402.75964924956,6
23,102358.47201409805,53
24,,98
49,72244.09574463335,42
49,97487.52994355664,66
42,44299.108379999794,30
50,64862.79148623754,9
24,80077.50884564982,91
69,19702.131901178618,42
29,76571.10457395778,34
33,38231.35953179205,40
33,63846.62729911337,88
60,82886.89701783637,17
53,12216.386081201425,29
30,,50
24,100766.57969261662,76
53,49333.98000668272,95
64,71533.80293568247,49
68,86705.72661398776,73
26,28141.09903580052,61
49,75147.39517067505,83
28,80475.32465195561,46
25,72772.40439873534,46
50,61732.453844102434,17
40,39991.74436387747,66
42,87828.46707072487,5
25,60690.07130463315,54
62,41922.39174752809,16
39,53639.48339170862,81
21,67367.70982669354,91
57,28776.30086231579,7
20,,8
46,51662.45565884021,72
58,86720.52962731977,87
46,22502.188054245416,96
51,78775.15285004968,82
51,88341.8965120503,38
45,,54
30,25656.35028385849,76
32,95718.00093132959,15
40,41912.559027941345,92
61,121896.58240976899,50
43,23883.199289596676,56
21,63400.94809974241,95
43,59532.12525494565,9
57,55836.08464870086,8
26,69259.24721411565,19
22,70412.92849458134,51
49,56646.82034741792,72
37,39716.521123454586,98
67,80955.20728482759,57
28,72561.05326165672,68
32,62291.67381232149,31
49,71927.34964834718,3
45,75378.82900182261,99
39,44765.3591303736,283
58,,43
34,48939.28548963315,29
43,76040.667131736,10
61,56152.00827153538,12
24,72234.3914736344,46
59,51324.094005809544,30
43,73274.04871875346,94
42,40424.61541767983,82
27,60723.377597269246,88
62,79612.65030219867,32
36,69344.0931449185,73
28,63840.57466898423,47
30,96071.22679301279,88
25,80472.73736977844,63
57,77110.79898506255,26
21,73160.55557833011,3
64,75653.93744493328,23
48,93142.04021104329,75
45,51646.626245580104,74
28,80188.07930550483,50
60,67129.75777549551,36
18,52337.64925732013,13
66,58005.49793917441,29
64,64383.093630926865,38
69,42801.19864661155,77
55,77280.25551000894,90
41,57942.97151821922,84
64,61698.58324485347,5
48,87144.05099855614,20
58,62594.96410453605,78
63,91053.3688884221,14
67,49503.709822097124,8
43,38058.60322410698,48
66,54200.13706110234,13
67,3705.7060101637326,24
22,78115.23504941887,79
37,39222.0291742501,65
69,47646.091571074605,86
58,74325.57123241854,34
28,62382.42195835782,51
50,51189.09083839759,3
67,19269.152549564613,90
55,86016.16059794389,78
44,74461.60066952929,58
51,101114.42659396504,72
32,48072.403280191866,55
49,30910.994712439846,80
38,79895.10570528847,42
63,56238.80165199298,21
22,72563.39718137911,10
23,92398.30574653111,57
55,67763.06192928353,25
39,63345.97801091066,56
35,64600.0557261118,38
31,27255.036280706707,86
27,82160.76418966093,61
63,83441.72324498324,47
30,70611.40049925048,54
48,29691.90730138337,46
47,57577.023497259725,68
20,88770.51550785708,4
47,48684.92674053064,94
23,83685.06103827321,66
46,,93
25,74250.0767903192,43
61,51757.17174350434,62
62,61687.61763291333,85
60,68734.30496337757,85
61,38335.320522116315,85
50,65478.26257958023,4
34,6229.494004062784,65
65,47969.96426356454,62
28,70877.66028727558,90
30,,2
67,69455.04283598457,9
28,32193.66452338064,57
48,80657.16257731162,45
45,37217.00536954532,18
61,72283.97102848702,48
23,37883.32510814284,42
58,44535.875912756856,41
33,40873.01728139035,75
21,62779.1717856344,89
52,56089.30972750869,90
65,70178.18875261383,58
43,59627.30322653784,42
29,29642.530928259224,35
28,65516.2493619595,38
54,24756.686991342613,67
42,42322.92013901994,41
35,52721.733358419966,99
36,51335.93185620711,50
40,27051.746789879486,86
55,87423.19107076383,221
35,92960.05580113399,79
43,105015.50208617898,45
23,82953.02834979314,71
21,52091.06922419453,19
61,51746.4095810285,17
68,50642.123276535494,65
46,99712.75372451553,93
51,57689.17062069679,77
34,85384.65813840454,56
60,83828.69955438878,93
60,63790.95712161741,41
33,30967.1831254099,42
19,58121.62722698168,6
51,62939.325524259046,69
25,85558.4257980597,98
30,60389.15824200583,75
59,35827.88872750389,73
25,79758.1999546341,40
47,55449.17355005025,41
49,9095.00900726927,9
53,66499.6914915349,8
64,70015.42588240419,44
47,43141.23614268424,58
18,56159.08398753823,67
60,73154.340519479,13
56,66635.69602404565,19
34,28746.860997700016,98
37,85071.00332994736,96
41,94126.61239077302,49
67,49796.32227936315,80
39,21802.568541548266,82
46,,78
39,46538.15121643813,30
61,70708.97590170501,66
26,104043.40933134076,77
54,29073.848416222976,91
27,44067.58240375352,59
53,56110.40812903102,53
54,85833.56722717884,52
45,131112.3425910655,81
45,64941.70374199255,31
59,27355.545185509607,15
60,53089.572514975545,20
38,44502.73027524031,5
41,74431.70955371579,7
59,67537.69406597866,18
57,39163.73263990804,56
19,43330.29151505738,75
25,52798.85554851323,96
65,55212.83379874501,91
44,59156.221676608446,90
39,60977.46430388833,45
54,84697.01075469075,28
44,52075.779759571196,50
46,49128.66319506834,2
20,33224.51958220235,84
61,55522.8153476495,68
30,65123.92492386098,77
62,25518.072768136422,24
27,53151.42813210855,48
53,83205.88259840087,45
26,72966.12085402422,93
44,67468.66345521585,58
51,72424.2459794901,36
68,48525.9146022075,2
18,45861.60428188076,18
49,85438.17561476314,49
42,76572.78758849752,8
46,45074.53956737792,58
24,22425.520806440276,15
66,45489.68903039365,17
20,70870.68454931826,23
37,46834.797145535405,66
37,66601.35621601032,70
47,88395.41107797797,93
52,58139.45844413851,27
52,64679.203059697575,37
66,73698.07712999132,49
56,38358.31483344929,64
44,44539.01549975898,34
43,,18
31,60739.350410982166,64
34,62435.17220618859,74
35,60665.71655714699,44
62,79565.87937923915,17
69,68714.2528089935,59
46,68976.40182141624,13
37,84443.96315111546,52
44,92131.47716149378,60
35,104871.83447536094,42
21,48419.726103694535,91
18,109388.14828017249,64
67,38064.54113089634,66
18,,34
43,47320.80282617248,95
62,,87
37,60371.51890325947,71
69,42660.58500343963,64
40,61734.37333511921,33
27,43693.23780324715,12
28,35301.131426586006,76
58,59225.527339475324,19
58,91797.53780485867,9
22,54919.60521966049,74
18,78820.4183074843,17
34,43086.674145683624,50
39,34330.478587309335,39
51,69077.2031391072,41
62,95112.24770202892,10
58,64179.08904266307,12
46,76532.94893074145,79
21,89902.48820392953,95
22,59269.393006357124,15
28,56958.734366775,28
68,69441.76701261265,4
38,73000.38212236339,36
52,32020.498226335803,65
29,65914.512525415,98
43,59986.3718111361,47
68,44209.62321779374,81
36,58603.79219644626,39
62,36693.5033627455,38
24,29781.44540252632,44
64,61336.96499282056,51
24,78041.54046791152,97
43,53054.18523693283,85
57,40785.41472384648,26
22,43894.024288240005,36
38,70978.89035533105,69
31,93347.70435885194,97
21,75409.12382854594,1
40,86015.83798497115,53
59,39047.52604459663,6
37,58521.40166530392,37
32,80373.81700848816,2
67,32016.44837545535,69
69,46832.53572747176,90
62,78840.38314083064,41
46,65168.51541576698,51
25,40697.78135434634,47
58,27383.571855861795,13
65,86746.30362730012,76
36,,69
65,72647.90357940609,66
56,49339.11129226606,59
63,80941.36632726701,68
45,39157.03400382194,59
63,112295.9787072354,91
44,68045.97711376763,10
21,71341.38437571179,13
32,44539.05626446314,2
52,57332.393316023474,90
54,57851.018544876395,15
18,95921.36658503365,46
20,68011.53542855573,57
64,70876.59412806477,10
41,70652.97752963728,22
44,72572.21798169194,89
57,32210.929805144206,79
53,100985.36216073428,77
51,42450.2285561008,8
46,59231.913286618255,21
41,90629.65795043255,85
41,98692.50593474723,22
59,76119.08159462949,97
21,49906.10620508907,45
20,62554.691058886,91
51,63339.34558215709,40
66,64047.80914618268,22
40,35398.93945175072,30
69,85202.19064790975,62
40,62691.779518755575,73
62,45555.624621001174,45
22,50032.138245051174,35
48,65397.00071017426,82
58,31941.86700883187,42
23,77568.70152331913,5
54,64694.60604819484,27
27,91313.79234052185,70
57,61551.67442269141,62
24,38294.641204289015,32
56,36043.93620245329,8
55,52185.88772175144,85
38,54301.90466756938,18
37,48654.76570684837,78
20,62569.61065836869,15
68,48147.12612228647,26
39,65084.11788848478,53
64,49587.03168663461,44
21,72634.07415469142,32
45,53798.02413246352,28
29,84924.13344534865,39
55,73045.89399579307,32
68,63871.70679623411,77
53,55846.45466720182,79
64,29619.805493427546,18
58,88270.98809347843,70
22,46384.45843165401,11
30,61814.64268804438,32
40,66876.08647071764,20
67,56329.768808438814,97
47,87092.02108716055,40
54,35572.581651825065,8
42,94678.69613974675,35
65,73431.15115016632,69
44,55071.588263310616,99
68,55295.40012137423,78
31,15663.569921923168,21
